z_bin_centre,PDF_val,PDF_tot
0.0050000000000000001,0.012535319826229355,37.10920099850938
0.014999999999999999,0.013027362180742389,38.565829061177361
0.024999999999999998,0.019359278372359581,57.310652002892319
0.034999999999999996,0.018675083375086849,55.285180772166989
0.044999999999999991,0.021707245866517056,64.26150757630495
0.054999999999999986,0.035707118350228453,105.70632822335983
0.064999999999999988,0.020179477424285993,59.738745733140576
0.074999999999999997,0.034905574526763017,103.33346089596596
0.084999999999999992,0.079625203241898632,235.72016610760809
0.094999999999999987,0.027856407497975792,82.465309163931792
0.10499999999999998,0.040519243506779962,119.95200540909853
0.11499999999999999,0.036604290810763482,108.3622918230007
0.12499999999999999,0.044713079124158304,132.36731599051308
0.13499999999999998,0.05108818258181675,151.23998927496498
0.14499999999999999,0.047887398801374326,141.76448084695744
0.15499999999999997,0.046290695614742104,137.03764656517757
0.16499999999999998,0.055793335015838601,165.16898748348248
0.17499999999999999,0.062355380805622113,184.59507948194627
0.18499999999999997,0.077723557897336829,230.09058981458341
0.19499999999999998,0.083052660384590637,245.86671185076477
0.20499999999999996,0.099949993832621278,295.88909276758426
0.21499999999999997,0.10468040607015427,309.89286937335623
0.22499999999999998,0.13561733134954621,401.47765495390536
0.23499999999999996,0.10496297848615929,310.72938864271094
0.24499999999999997,0.120333510126134,356.23186931243174
0.25499999999999995,0.26412472241393359,781.9072467720556
0.26499999999999996,0.24700720613748872,731.23304293014826
0.27499999999999997,0.27940012891073723,827.12812169841425
0.28499999999999998,0.40120779850769878,1187.7240503938647
0.29499999999999998,0.54563077078063005,1615.2696719793712
0.30499999999999994,0.46755339034034787,1384.1316360648098
0.31499999999999995,0.53770570572597443,1591.8085368734198
0.32499999999999996,0.65178356199356746,1929.521348065934
0.33499999999999996,0.60553428178450808,1792.6063064789475
0.34499999999999997,0.69847667339542618,2067.7502947763091
0.35499999999999993,0.61606639538580432,1823.7852732693948
0.36499999999999994,0.74494330629949623,2205.3087810426914
0.37499999999999994,0.97948977643065149,2899.6534187738889
0.38499999999999995,0.85997520430813923,2545.8459100205014
0.39499999999999996,0.87978200558675224,2604.4813959893249
0.40499999999999992,1.0,2960.3712959011027
0.41499999999999992,0.85257313998303697,2523.9330512620554
0.42499999999999993,0.95643238032659905,2831.3949651892303
0.43499999999999994,0.7861587591179019,2327.321824513866
0.44499999999999995,0.68940029673846615,2040.8808498502578
0.45499999999999996,0.79988434973885181,2367.9546690074153
0.46499999999999991,0.61618730870110028,1824.1432215772891
0.47499999999999992,0.48933721557316134,1448.6198469989567
0.48499999999999993,0.29609396175774833,876.54806527727692
0.49499999999999994,0.23414183413645778,693.14676494720652
0.50499999999999989,0.20950488752627203,620.21225538376473
0.5149999999999999,0.23542916460097546,696.95774110270372
0.52499999999999991,0.2594978550829381,768.210001535434
0.53499999999999992,0.070162254170775318,207.70632330288066
0.54499999999999993,0.058962832305316681,174.55187628168974
0.55499999999999994,0.050006308454993653,148.03724016413983
0.56499999999999995,0.0426699654938687,126.31894104513943
0.57499999999999996,0.037193755790179452,110.10732702800269
0.58499999999999996,0.032221747493938697,95.388336384829401
0.59499999999999986,0.028310441802617506,83.809419286747541
0.60499999999999987,0.025073284328481028,74.226231220002191
0.61499999999999988,0.022222826662852423,65.787818166494006
0.62499999999999989,0.019927346142262225,58.992343523038663
0.6349999999999999,0.017791962201014783,52.670814197641569
0.64499999999999991,0.015797449939287229,46.766317348700532
0.65499999999999992,0.014319511151430221,42.391069784029774
0.66499999999999992,0.012724433384409307,37.669047347811031
0.67499999999999993,0.011565167945985982,34.237191219572409
0.68499999999999994,0.010540680619092092,31.204328344021288
0.69499999999999995,0.0095599150612494608,28.300898138575537
0.70499999999999985,0.0087319450726118016,25.849799550345047
0.71499999999999986,0.0078712796336835762,23.301910289567804
0.72499999999999987,0.0070905170572467388,20.9905631693704
0.73499999999999988,0.0065251029702433566,19.316727535907461
0.74499999999999988,0.0059358465131083985,17.572309634280753
0.75499999999999989,0.0053721367720156255,15.903519497529862
0.7649999999999999,0.0049070050416367087,14.526556874103308
0.77499999999999991,0.0044593193839023489,13.201241103359902
0.78499999999999992,0.0040644868729831111,12.032390271346033
0.79499999999999993,0.003758825676783227,11.127519639845101
