2,4.91826e-03,-3.79352e-04,-1.87279e-04,-4.10562e-05,-1.30382e-05,-5.10475e-06,-2.39053e-06,2.05886e-03,-2.46552e-04,-1.21457e-04,-3.41714e-05,-1.26631e-05,-5.71415e-06,1.14307e-03,-1.58342e-04,-8.72978e-05,-2.83547e-05,-1.20509e-05,7.23001e-04,-1.00510e-04,-6.72494e-05,-2.48555e-05,5.14534e-04,-7.21566e-05,-5.49055e-05,3.89063e-04,-4.44908e-05,3.43754e-04
3,4.47021e-03,-2.72463e-04,-1.26155e-04,-2.14202e-05,-5.45383e-06,-1.74175e-06,-6.73046e-07,1.95253e-03,-2.09628e-04,-9.32751e-05,-2.17990e-05,-6.82584e-06,-2.65788e-06,1.10068e-03,-1.45078e-04,-7.30982e-05,-2.06048e-05,-7.72954e-06,7.01848e-04,-9.61471e-05,-5.96673e-05,-1.98796e-05,5.02046e-04,-7.07282e-05,-5.06888e-05,3.81041e-04,-4.46809e-05,3.38007e-04
4,3.97885e-03,-1.85312e-04,-8.15962e-05,-1.03285e-05,-2.02471e-06,-4.71266e-07,-1.47290e-07,1.83271e-03,-1.72338e-04,-6.91681e-05,-1.30747e-05,-3.36645e-06,-1.08532e-06,1.05321e-03,-1.29718e-04,-5.93681e-05,-1.42291e-05,-4.61940e-06,6.78166e-04,-9.02441e-05,-5.15917e-05,-1.52492e-05,4.87994e-04,-6.83097e-05,-4.58120e-05,3.71961e-04,-4.43204e-05,3.31416e-04
5,3.50047e-03,-1.20607e-04,-5.15366e-05,-4.75355e-06,-6.51665e-07,-1.01911e-07,-1.19346e-08,1.70771e-03,-1.37455e-04,-5.00891e-05,-7.52274e-06,-1.53925e-06,-3.95337e-07,1.00360e-03,-1.13423e-04,-4.71351e-05,-9.46707e-06,-2.61106e-06,6.53340e-04,-8.31731e-05,-4.37080e-05,-1.13230e-05,4.73151e-04,-6.49960e-05,-4.06750e-05,3.62300e-04,-4.33712e-05,3.24304e-04
6,3.06748e-03,-7.67683e-05,-3.21258e-05,-2.08667e-06,-1.68783e-07,-3.00468e-08,2.48990e-08,1.58195e-03,-1.06853e-04,-3.57593e-05,-4.19004e-06,-6.57738e-07,-1.21408e-07,9.53201e-04,-9.72757e-05,-3.68354e-05,-6.12157e-06,-1.41070e-06,6.28051e-04,-7.54249e-05,-3.64654e-05,-8.19928e-06,4.57932e-04,-6.10111e-05,-3.56042e-05,3.52330e-04,-4.19023e-05,3.16866e-04
7,2.69647e-03,-4.96148e-05,-1.98443e-05,-8.68756e-07,-5.08936e-08,-4.68825e-09,2.26720e-08,1.45864e-03,-8.13997e-05,-2.52982e-05,-2.27079e-06,-2.63412e-07,-2.58035e-08,9.02826e-04,-8.20831e-05,-2.84714e-05,-3.87237e-06,-7.27972e-07,6.02678e-04,-6.74557e-05,-3.00703e-05,-5.82468e-06,4.42591e-04,-5.66010e-05,-3.08159e-05,3.42223e-04,-4.00212e-05,3.09234e-04
8,2.39182e-03,-3.43654e-05,-1.21934e-05,-3.64716e-07,-2.05946e-08,1.42164e-08,6.97156e-09,1.34034e-03,-6.10941e-05,-1.77822e-05,-1.21916e-06,-8.47864e-08,-7.56614e-09,8.52996e-04,-6.83378e-05,-2.18333e-05,-2.41116e-06,-3.56056e-07,5.77446e-04,-5.96179e-05,-2.45834e-05,-4.07126e-06,4.27272e-04,-5.19709e-05,-2.64385e-05,3.32080e-04,-3.78375e-05,3.01495e-04
9,2.14907e-03,-2.68059e-05,-7.49148e-06,-1.57733e-07,3.30147e-09,1.37849e-08,-3.27304e-09,1.22928e-03,-4.54680e-05,-1.24757e-05,-6.40183e-07,-1.46164e-08,-5.03900e-09,8.04115e-04,-5.62451e-05,-1.66651e-05,-1.47476e-06,-1.66328e-07,5.52483e-04,-5.21536e-05,-1.99713e-05,-2.80858e-06,4.12065e-04,-4.72999e-05,-2.25220e-05,3.21979e-04,-3.54572e-05,2.93714e-04
10,1.95828e-03,-2.36186e-05,-4.60751e-06,-5.97677e-08,1.15739e-08,4.10240e-09,-3.83000e-09,1.12714e-03,-3.38894e-05,-8.74923e-06,-3.13215e-07,-4.31722e-09,3.98688e-09,7.56620e-04,-4.58808e-05,-1.26800e-05,-8.88849e-07,-7.03351e-08,5.27906e-04,-4.52331e-05,-1.61464e-05,-1.91758e-06,3.97036e-04,-4.27214e-05,-1.90804e-05,3.11960e-04,-3.29649e-05,2.85934e-04
11,1.80727e-03,-2.23941e-05,-2.83191e-06,-1.58326e-08,6.39594e-09,-1.11333e-09,-4.44478e-10,1.03502e-03,-2.56178e-05,-6.11494e-06,-1.47577e-07,-1.07040e-08,1.39047e-08,7.10908e-04,-3.72064e-05,-9.61796e-06,-5.33191e-07,-2.23031e-08,5.03819e-04,-3.89553e-05,-1.30063e-05,-1.29646e-06,3.82229e-04,-3.83344e-05,-1.60944e-05,3.02058e-04,-3.04398e-05,2.78193e-04
12,1.68408e-03,-2.15494e-05,-1.74394e-06,-1.30691e-09,1.29807e-09,-1.46025e-09,1.04420e-09,9.53372e-04,-1.98997e-05,-4.26403e-06,-8.10500e-08,-5.08855e-09,1.35387e-08,6.67294e-04,-3.00686e-05,-7.28446e-06,-3.17207e-07,-3.46695e-09,4.80298e-04,-3.33512e-05,-1.04539e-05,-8.66539e-07,3.67674e-04,-3.42026e-05,-1.35298e-05,2.92291e-04,-2.79389e-05,2.70510e-04
13,1.57854e-03,-2.01779e-05,-1.08382e-06,1.21582e-09,5.33493e-10,-5.30545e-10,2.98810e-10,8.82185e-04,-1.60934e-05,-2.98578e-06,-4.88298e-08,4.95101e-09,6.65927e-09,6.26083e-04,-2.42888e-05,-5.52558e-06,-1.77594e-07,-4.56751e-09,4.57431e-04,-2.84277e-05,-8.38749e-06,-5.75281e-07,3.53408e-04,-3.03784e-05,-1.13394e-05,2.82685e-04,-2.55132e-05,2.62910e-04
14,1.48298e-03,-1.78808e-05,-6.83900e-07,8.08962e-10,6.32022e-10,4.50404e-10,-4.15094e-10,8.20971e-04,-1.36737e-05,-2.10338e-06,-2.34407e-08,9.61277e-09,-1.34155e-09,5.87543e-04,-1.97078e-05,-4.19140e-06,-9.38163e-08,-6.87222e-09,4.35326e-04,-2.41718e-05,-6.71739e-06,-3.80613e-07,3.39464e-04,-2.68790e-05,-9.48600e-06,2.73244e-04,-2.31897e-05,2.55402e-04
15,1.39233e-03,-1.46271e-05,-4.39846e-07,9.40187e-10,-1.43388e-10,7.36744e-10,-1.37937e-10,7.68872e-04,-1.22014e-05,-1.48412e-06,-3.96305e-09,4.65249e-09,-2.69741e-09,5.51845e-04,-1.61505e-05,-3.16963e-06,-5.11447e-08,-4.16069e-09,4.14071e-04,-2.05419e-05,-5.37226e-06,-2.50004e-07,3.25871e-04,-2.37166e-05,-7.92076e-06,2.63990e-04,-2.10033e-05,2.48007e-04
16,1.30389e-03,-1.06417e-05,-2.87627e-07,1.18693e-09,-5.71652e-10,2.61563e-10,2.39670e-10,7.24765e-04,-1.13156e-05,-1.04420e-06,2.82014e-09,6.05104e-10,-1.44942e-09,5.19065e-04,-1.34250e-05,-2.38999e-06,-3.63594e-08,4.66662e-09,3.93729e-04,-1.74726e-05,-4.29941e-06,-1.58382e-07,3.12648e-04,-2.08814e-05,-6.60719e-06,2.54926e-04,-1.89629e-05,2.40729e-04
17,1.21683e-03,-6.30283e-06,-1.89062e-07,5.59876e-10,5.45188e-11,-4.31016e-10,3.53818e-10,6.87379e-04,-1.07432e-05,-7.34712e-07,3.50029e-09,-2.32432e-09,1.37690e-09,4.89215e-04,-1.13585e-05,-1.81044e-06,-2.57594e-08,9.31967e-09,3.74360e-04,-1.49066e-05,-3.44292e-06,-9.79738e-08,2.99837e-04,-1.83753e-05,-5.50075e-06,2.46078e-04,-1.70855e-05,2.33582e-04
18,1.13161e-03,-2.04257e-06,-1.23358e-07,-1.58924e-10,4.28219e-10,-3.83154e-10,1.56360e-10,6.55389e-04,-1.02881e-05,-5.19364e-07,1.36103e-09,-8.58547e-10,7.28027e-10,4.62258e-04,-9.81848e-06,-1.38082e-06,-1.48049e-08,9.45888e-09,3.56032e-04,-1.27927e-05,-2.75599e-06,-6.17555e-08,2.87467e-04,-1.61731e-05,-4.57824e-06,2.37442e-04,-1.53647e-05,2.26570e-04
19,1.04943e-03,1.74004e-06,-7.90125e-08,-2.45051e-10,2.39280e-10,1.09454e-11,-7.27012e-11,6.27502e-04,-9.82176e-06,-3.70840e-07,1.70328e-09,-1.21826e-09,1.25332e-09,4.38097e-04,-8.69426e-06,-1.05858e-06,-1.41028e-09,2.96433e-09,3.38796e-04,-1.10800e-05,-2.19912e-06,-4.42071e-08,2.75566e-04,-1.42589e-05,-3.80705e-06,2.29043e-04,-1.38120e-05,2.19711e-04
20,9.71752e-04,4.74365e-06,-4.87525e-08,3.63630e-11,-6.95805e-11,2.38212e-10,-2.25024e-10,6.02518e-04,-9.26126e-06,-2.67097e-07,6.34683e-10,4.54622e-10,2.31339e-10,4.16576e-04,-7.88593e-06,-8.07668e-07,3.66131e-09,-9.57172e-10,3.22671e-04,-9.70301e-06,-1.75342e-06,-3.29755e-08,2.64145e-04,-1.25953e-05,-3.17079e-06,2.20877e-04,-1.24133e-05,2.13002e-04
