2,6.48675e-03,2.40422e-03,5.44901e-04,1.10460e-04,1.84377e-05,5.76570e-06,4.98175e-06,1.84133e-03,6.93815e-04,1.36404e-04,-1.38162e-06,-1.46929e-05,-7.45425e-06,6.43143e-04,2.68075e-04,3.89924e-05,-1.65436e-05,-1.60671e-05,2.88627e-04,1.24921e-04,1.08972e-05,-1.56184e-05,1.49747e-04,7.07628e-05,6.39863e-06,1.05547e-04,5.77766e-05,7.80275e-05
3,4.73265e-03,1.95574e-03,5.09273e-04,1.23847e-04,2.84310e-05,9.31084e-06,6.11274e-06,1.63535e-03,6.73189e-04,1.59598e-04,1.86382e-05,-3.71289e-06,-1.94445e-06,6.32622e-04,2.77438e-04,5.46204e-05,-4.61277e-06,-8.63176e-06,2.90260e-04,1.30659e-04,1.90293e-05,-8.71726e-06,1.50837e-04,7.33454e-05,1.05438e-05,1.05194e-04,5.83699e-05,7.72341e-05
4,3.66240e-03,1.62199e-03,4.66249e-04,1.25980e-04,3.28202e-05,1.09296e-05,6.35697e-06,1.43565e-03,6.35269e-04,1.69906e-04,3.08026e-05,2.88242e-06,1.02649e-06,6.09777e-04,2.79919e-04,6.59333e-05,4.24198e-06,-3.43484e-06,2.88561e-04,1.34776e-04,2.60027e-05,-2.95086e-06,1.51298e-04,7.57246e-05,1.45070e-05,1.04808e-04,5.90566e-05,7.65186e-05
5,2.94146e-03,1.36557e-03,4.20995e-04,1.21886e-04,3.39989e-05,1.14622e-05,6.24500e-06,1.25575e-03,5.88720e-04,1.71304e-04,3.74706e-05,6.65372e-06,2.56108e-06,5.78972e-04,2.76882e-04,7.33734e-05,1.04671e-05,4.65065e-08,2.84100e-04,1.37252e-04,3.16289e-05,1.62008e-06,1.51119e-04,7.77528e-05,1.80716e-05,1.04379e-04,5.97704e-05,7.59047e-05
6,2.43088e-03,1.16984e-03,3.78974e-04,1.15365e-04,3.36906e-05,1.14812e-05,6.02701e-06,1.10233e-03,5.40000e-04,1.67234e-04,4.06306e-05,8.73480e-06,3.34010e-06,5.43526e-04,2.69564e-04,7.76095e-05,1.46583e-05,2.33459e-06,2.77223e-04,1.38089e-04,3.59148e-05,5.12332e-06,1.50201e-04,7.92886e-05,2.11228e-05,1.03817e-04,6.04095e-05,7.53408e-05
7,2.05411e-03,1.01944e-03,3.41941e-04,1.08142e-04,3.26964e-05,1.12489e-05,5.78221e-06,9.75486e-04,4.93001e-04,1.60090e-04,4.16103e-05,9.80305e-06,3.71536e-06,5.06068e-04,2.59146e-04,7.93392e-05,1.73399e-05,3.81534e-06,2.68319e-04,1.37399e-04,3.89822e-05,7.74018e-06,1.48496e-04,8.02584e-05,2.36302e-05,1.03045e-04,6.08956e-05,7.47684e-05
8,1.76289e-03,9.00179e-04,3.09469e-04,1.00796e-04,3.13387e-05,1.08866e-05,5.53174e-06,8.71429e-04,4.49625e-04,1.51397e-04,4.12498e-05,1.02580e-05,3.86554e-06,4.68594e-04,2.46695e-04,7.91917e-05,1.89239e-05,4.75020e-06,2.57836e-04,1.35373e-04,4.09979e-05,9.64570e-06,1.46022e-04,8.06464e-05,2.56111e-05,1.02013e-04,6.11796e-05,7.41400e-05
9,1.52757e-03,8.01381e-04,2.80621e-04,9.35130e-05,2.97589e-05,1.04549e-05,5.28103e-06,7.85298e-04,4.10582e-04,1.42106e-04,4.00824e-05,1.03381e-05,3.88453e-06,4.32549e-04,2.33124e-04,7.77013e-05,1.97229e-05,5.31301e-06,2.46239e-04,1.32246e-04,4.21367e-05,1.09894e-05,1.42844e-04,8.04758e-05,2.71070e-05,1.00699e-04,6.12353e-05,7.34210e-05
10,1.33165e-03,7.16616e-04,2.54782e-04,8.64365e-05,2.80572e-05,9.98871e-06,5.03352e-06,7.12829e-04,3.75989e-04,1.32821e-04,3.84577e-05,1.01888e-05,3.82550e-06,3.98917e-04,2.19183e-04,7.53064e-05,1.99697e-05,5.62126e-06,2.33985e-04,1.28261e-04,4.25644e-05,1.18933e-05,1.39059e-04,7.97944e-05,2.81699e-05,9.91017e-05,6.10544e-05,7.25891e-05
11,1.16669e-03,6.42810e-04,2.31759e-04,7.97465e-05,2.63297e-05,9.51094e-06,4.79322e-06,6.50915e-04,3.45687e-04,1.23936e-04,3.66125e-05,9.90330e-06,3.72112e-06,3.68300e-04,2.05452e-04,7.23553e-05,1.98352e-05,5.75583e-06,2.21485e-04,1.23656e-04,4.24301e-05,1.24559e-05,1.34782e-04,7.86636e-05,2.88544e-05,9.72339e-05,6.06413e-05,7.16323e-05
12,1.02814e-03,5.78715e-04,2.11546e-04,7.36126e-05,2.46604e-05,9.03796e-06,4.56372e-06,5.97432e-04,3.19362e-04,1.15685e-04,3.47068e-05,9.54345e-06,3.59228e-06,3.40974e-04,1.92354e-04,6.91164e-05,1.94470e-05,5.77284e-06,2.09091e-04,1.18650e-04,4.18634e-05,1.27557e-05,1.30132e-04,7.71518e-05,2.92143e-05,9.51200e-05,6.00088e-05,7.05473e-05
13,9.12559e-04,5.23588e-04,1.94072e-04,6.81337e-05,2.31059e-05,8.58063e-06,4.34726e-06,5.50840e-04,2.96575e-04,1.08181e-04,3.28421e-05,9.14976e-06,3.45213e-06,3.16946e-04,1.80163e-04,6.57885e-05,1.89003e-05,5.71146e-06,1.97086e-04,1.13432e-04,4.09757e-05,1.28552e-05,1.25229e-04,7.53285e-05,2.93005e-05,9.27918e-05,5.91755e-05,6.93366e-05
14,8.16471e-04,4.76479e-04,1.79080e-04,6.33153e-05,2.16897e-05,8.14499e-06,4.14445e-06,5.09864e-04,2.76789e-04,1.01434e-04,3.10738e-05,8.74728e-06,3.30864e-06,2.96024e-04,1.69026e-04,6.25112e-05,1.82641e-05,5.59913e-06,1.85680e-04,1.08161e-04,3.98615e-05,1.28035e-05,1.20183e-04,7.32620e-05,2.91593e-05,9.02852e-05,5.81639e-05,6.80079e-05
15,7.36137e-04,4.36087e-04,1.66150e-04,5.90863e-05,2.04085e-05,7.73342e-06,3.95460e-06,4.73363e-04,2.59429e-04,9.53883e-05,2.94248e-05,8.35053e-06,3.16637e-06,2.77874e-04,1.58991e-04,5.93753e-05,1.75863e-05,5.45523e-06,1.75019e-04,1.02965e-04,3.85989e-05,1.26403e-05,1.15094e-04,7.10167e-05,2.88327e-05,8.76378e-05,5.69984e-05,6.65724e-05
