z_bin_centre,PDF_val,PDF_tot
0.0050000000000000001,0.06825515770650166,5671.8099093027131
0.014999999999999999,0.11270278641225839,9365.2817202147435
0.024999999999999998,0.24220266153731732,20126.353845285936
0.034999999999999996,0.29397966067906506,24428.875539967328
0.044999999999999991,0.44142731765318871,36681.357404054215
0.054999999999999986,0.82733041106563854,68748.809341665255
0.064999999999999988,0.61173045396380255,50833.06474118137
0.074999999999999997,1.0,83097.162176250378
0.084999999999999992,0.89491653216007483,74365.024207113325
0.094999999999999987,0.73221579502513778,60845.054667215976
0.10499999999999998,0.74667626017072186,62046.678284562593
0.11499999999999999,0.52068653019868172,43267.573042908945
0.12499999999999999,0.46207725969451646,38397.308986792596
0.13499999999999998,0.37409160608897762,31085.950859949746
0.14499999999999999,0.22596718035399369,18777.23143238583
0.15499999999999997,0.14843481260790883,12334.511695880734
0.16499999999999998,0.12681497969556174,10537.964934139993
0.17499999999999999,0.086265370536525207,7168.4074856679654
0.18499999999999997,0.058087527234777794,4826.9086710456913
0.19499999999999998,0.044672978561094388,3712.1977443874166
0.20499999999999996,0.037958328252952478,3154.2293587749386
0.21499999999999997,0.023862542628144901,1982.9095747086446
0.22499999999999998,0.01907349062688982,1584.9529438898549
0.23499999999999996,0.011529312837787761,958.05317866237499
0.24499999999999997,0.0094464667088581516,784.97457609853598
0.25499999999999995,0.011284713161602566,937.72763970215556
0.26499999999999996,0.010312223037844346,856.916470173417
0.27499999999999997,0.0067663383292701999,562.26351348674484
0.28499999999999998,0.0078240065035629826,650.1527372946108
0.29499999999999998,0.0085266760765155668,708.54258475456834
0.30499999999999994,0.0044963529449547563,373.6341698685664
0.31499999999999995,0.0042714016850753499,354.94135854461547
0.32499999999999996,0.004035590204160693,335.34609367202842
0.33499999999999996,0.0032358262123582523,268.88797554249567
0.34499999999999997,0.0031280162399340413,259.92927277974394
0.35499999999999993,0.0025007039340432967,207.80140036198313
0.36499999999999994,0.002446221467105309,203.27406197107499
0.37499999999999994,0.0025979999504714075,215.886423218213
0.38499999999999995,0.0019944385648615606,165.73218487486915
0.39499999999999996,0.0016264277812547405,135.15153310688424
0.40499999999999992,0.001622245659169904,134.80401062975972
0.41499999999999992,0.0011403583170205294,94.760540008490864
0.42499999999999993,0.0012126189652625883,100.76519481442222
0.43499999999999994,0.00099505338799347077,82.686112756120835
0.44499999999999995,0.00084391305356310269,70.126779874587811
0.45499999999999996,0.0011191975970817585,93.002144231972608
0.46499999999999991,0.00087982125736672573,73.110649709515329
0.47499999999999992,0.0008024089091308522,66.677903253714575
0.48499999999999993,0.00050156081530239576,41.678280410435534
0.49499999999999994,0.0004238167836490141,35.217972003898943
0.50499999999999989,0.00044738699997789267,37.17659009270907
0.5149999999999999,0.00057711603641130043,47.956704872184652
0.52499999999999991,0.00076580901207634697,63.636555672542286
0.53499999999999992,0.00054185405139091543,45.026533984289209
0.54499999999999993,0.00016411210733283468,13.637250398122772
0.55499999999999994,0.00015008558655733211,12.471686326472291
0.56499999999999995,0.00013978615038961426,11.615832408919502
0.57499999999999996,0.00012965401664453033,10.773880847912801
0.58499999999999996,0.00012023330021152145,9.9910460466625963
0.59499999999999986,0.00011047011998781378,9.1797534762572006
0.60499999999999987,0.00010517482062337098,8.7397291261983003
0.61499999999999988,9.9802361978951686e-05,8.2932930589377936
0.62499999999999989,9.1851527321217493e-05,7.632601261947503
0.6349999999999999,8.8350893518195244e-05,7.3417085270980982
0.64499999999999991,8.4836356503111048e-05,7.0496604747812128
0.65499999999999992,7.9501226424371491e-05,6.6063263053968004
0.66499999999999992,7.8765293475820437e-05,6.545172365820207
0.67499999999999993,7.5546777547492549e-05,6.2777228257570989
0.68499999999999994,6.9564630844390547e-05,5.7806234110073103
0.69499999999999995,6.2801427844703307e-05,5.2186204345113962
0.70499999999999985,5.9611525429828094e-05,4.9535485962160983
0.71499999999999986,5.8417764309157081e-05,4.8543504347719972
0.72499999999999987,5.7249927403580695e-05,4.7573065020339058
0.73499999999999988,5.2393160683860462e-05,4.3537229702730977
0.74499999999999988,5.2555243492368792e-05,4.3671915916976971
0.75499999999999989,5.0232629434536925e-05,4.1741889546612025
0.7649999999999999,4.7446469662009011e-05,3.9426669841945059
0.77499999999999991,4.5650541212813896e-05,3.793430426594798
0.78499999999999992,4.4174641131448063e-05,3.6707873181776001
0.79499999999999993,4.233826487211884e-05,3.5181896623395037
