28,1.94534e-04,1.34714e-04,5.10926e-05,1.06782e-05,1.01527e-06,6.27711e-08,1.56339e-04,9.71690e-05,3.20891e-05,5.11757e-06,4.79684e-07,1.08656e-04,6.59874e-05,2.14776e-05,4.14885e-06,7.54376e-05,4.85263e-05,1.84252e-05,5.95045e-05,4.12172e-05,4.97916e-05
29,1.84450e-04,1.28047e-04,4.88462e-05,1.02971e-05,9.89755e-07,6.18138e-08,1.49304e-04,9.35830e-05,3.11346e-05,4.99462e-06,4.71353e-07,1.05376e-04,6.41474e-05,2.08782e-05,4.04068e-06,7.31905e-05,4.69835e-05,1.78507e-05,5.75014e-05,3.98534e-05,4.81565e-05
30,1.75157e-04,1.21832e-04,4.66925e-05,9.92215e-06,9.64336e-07,6.08276e-08,1.42571e-04,9.00664e-05,3.01997e-05,4.87735e-06,4.63312e-07,1.02190e-04,6.24219e-05,2.03290e-05,3.93978e-06,7.11365e-05,4.55705e-05,1.73133e-05,5.56447e-05,3.85672e-05,4.65985e-05
31,1.66579e-04,1.16051e-04,4.46366e-05,9.55406e-06,9.38861e-07,5.98097e-08,1.36156e-04,8.66223e-05,2.92777e-05,4.76404e-06,4.55553e-07,9.90709e-05,6.07843e-05,1.98230e-05,3.84614e-06,6.92481e-05,4.42775e-05,1.68133e-05,5.39295e-05,3.73599e-05,4.51201e-05
32,1.58642e-04,1.10682e-04,4.26826e-05,9.19385e-06,9.13238e-07,5.87548e-08,1.30076e-04,8.32587e-05,2.83647e-05,4.65319e-06,4.48026e-07,9.59986e-05,5.92114e-05,1.93532e-05,3.75945e-06,6.74986e-05,4.30932e-05,1.63499e-05,5.23487e-05,3.62312e-05,4.37229e-05
33,1.51279e-04,1.05699e-04,4.08332e-05,8.84283e-06,8.87433e-07,5.76582e-08,1.24337e-04,7.99865e-05,2.74591e-05,4.54354e-06,4.40661e-07,9.29623e-05,5.76839e-05,1.89128e-05,3.67917e-06,6.58631e-05,4.20061e-05,1.59218e-05,5.08942e-05,3.51799e-05,4.24074e-05
34,1.44428e-04,1.01074e-04,3.90896e-05,8.50236e-06,8.61464e-07,5.65169e-08,1.18944e-04,7.68178e-05,2.65611e-05,4.43414e-06,4.33372e-07,8.99577e-05,5.61864e-05,1.84954e-05,3.60460e-06,6.43182e-05,4.10042e-05,1.55269e-05,4.95567e-05,3.42035e-05,4.11732e-05
35,1.38038e-04,9.67757e-05,3.74508e-05,8.17375e-06,8.35400e-07,5.53302e-08,1.13892e-04,7.37646e-05,2.56724e-05,4.32432e-06,4.26079e-07,8.69865e-05,5.47076e-05,1.80952e-05,3.53496e-06,6.28433e-05,4.00755e-05,1.51627e-05,4.83261e-05,3.32989e-05,4.00187e-05
36,1.32058e-04,9.27754e-05,3.59144e-05,7.85812e-06,8.09343e-07,5.40999e-08,1.09171e-04,7.08372e-05,2.47959e-05,4.21370e-06,4.18706e-07,8.40543e-05,5.32395e-05,1.77070e-05,3.46940e-06,6.14201e-05,3.92084e-05,1.48266e-05,4.71919e-05,3.24621e-05,3.89418e-05
37,1.26449e-04,8.90435e-05,3.44767e-05,7.55638e-06,7.83423e-07,5.28301e-08,1.04769e-04,6.80443e-05,2.39350e-05,4.10215e-06,4.11191e-07,8.11701e-05,5.17774e-05,1.73265e-05,3.40711e-06,6.00330e-05,3.83920e-05,1.45155e-05,4.61434e-05,3.16885e-05,3.79395e-05
38,1.21176e-04,8.55525e-05,3.31325e-05,7.26915e-06,7.57786e-07,5.15265e-08,1.00666e-04,6.53917e-05,2.30933e-05,3.98976e-06,4.03485e-07,7.83442e-05,5.03196e-05,1.69500e-05,3.34727e-06,5.86694e-05,3.76158e-05,1.42264e-05,4.51698e-05,3.09731e-05,3.70080e-05
39,1.16206e-04,8.22770e-05,3.18760e-05,6.99678e-06,7.32580e-07,5.01965e-08,9.68415e-05,6.28827e-05,2.22747e-05,3.87681e-06,3.95558e-07,7.55878e-05,4.88666e-05,1.65749e-05,3.28911e-06,5.73191e-05,3.68706e-05,1.39561e-05,4.42608e-05,3.03108e-05,3.61433e-05
40,1.11515e-04,7.91942e-05,3.07006e-05,6.73933e-06,7.07951e-07,4.88483e-08,9.32734e-05,6.05178e-05,2.14824e-05,3.76372e-06,3.87397e-07,7.29121e-05,4.74208e-05,1.61991e-05,3.23197e-06,5.59749e-05,3.61479e-05,1.37017e-05,4.34060e-05,2.96963e-05,3.53408e-05
41,1.07081e-04,7.62837e-05,2.95997e-05,6.49660e-06,6.84028e-07,4.74907e-08,8.99381e-05,5.82950e-05,2.07196e-05,3.65100e-06,3.79003e-07,7.03271e-05,4.59863e-05,1.58213e-05,3.17525e-06,5.46319e-05,3.54405e-05,1.34602e-05,4.25960e-05,2.91239e-05,3.45957e-05
42,1.02884e-04,7.35279e-05,2.85664e-05,6.26817e-06,6.60926e-07,4.61330e-08,8.68127e-05,5.62100e-05,1.99887e-05,3.53923e-06,3.70395e-07,6.78417e-05,4.45680e-05,1.54410e-05,3.11845e-06,5.32873e-05,3.47422e-05,1.32288e-05,4.18216e-05,2.85885e-05,3.39032e-05
43,9.89080e-05,7.09117e-05,2.75942e-05,6.05341e-06,6.38734e-07,4.47842e-08,8.38749e-05,5.42566e-05,1.92914e-05,3.42899e-06,3.61601e-07,6.54629e-05,4.31714e-05,1.50582e-05,3.06117e-06,5.19407e-05,3.40480e-05,1.30050e-05,4.10747e-05,2.80846e-05,3.32581e-05
44,9.51384e-05,6.84225e-05,2.66768e-05,5.85157e-06,6.17518e-07,4.34532e-08,8.11040e-05,5.24273e-05,1.86288e-05,3.32089e-06,3.52662e-07,6.31956e-05,4.18022e-05,1.46734e-05,3.00314e-06,5.05929e-05,3.33540e-05,1.27865e-05,4.03478e-05,2.76073e-05,3.26554e-05
45,9.15624e-05,6.60495e-05,2.58085e-05,5.66179e-06,5.97320e-07,4.21482e-08,7.84810e-05,5.07133e-05,1.80015e-05,3.21545e-06,3.43625e-07,6.10430e-05,4.04660e-05,1.42876e-05,2.94416e-06,4.92464e-05,3.26576e-05,1.25712e-05,3.96343e-05,2.71515e-05,3.20900e-05
46,8.81684e-05,6.37840e-05,2.49841e-05,5.48313e-06,5.78157e-07,4.08766e-08,7.59892e-05,4.91055e-05,1.74091e-05,3.11319e-06,3.34544e-07,5.90059e-05,3.91682e-05,1.39019e-05,2.88414e-06,4.79048e-05,3.19569e-05,1.23573e-05,3.89288e-05,2.67129e-05,3.15570e-05
47,8.49460e-05,6.16187e-05,2.41991e-05,5.31465e-06,5.60025e-07,3.96443e-08,7.36138e-05,4.75941e-05,1.68511e-05,3.01451e-06,3.25471e-07,5.70834e-05,3.79133e-05,1.35179e-05,2.82309e-06,4.65722e-05,3.12512e-05,1.21435e-05,3.82264e-05,2.62872e-05,3.10516e-05
48,8.18853e-05,5.95475e-05,2.34493e-05,5.15539e-06,5.42903e-07,3.84565e-08,7.13425e-05,4.61697e-05,1.63261e-05,2.91974e-06,3.16464e-07,5.52727e-05,3.67053e-05,1.31372e-05,2.76106e-06,4.52536e-05,3.05405e-05,1.19285e-05,3.75234e-05,2.58706e-05,3.05693e-05
49,7.89771e-05,5.75655e-05,2.27315e-05,5.00445e-06,5.26750e-07,3.73168e-08,6.91648e-05,4.48230e-05,1.58325e-05,2.82914e-06,3.07574e-07,5.35699e-05,3.55473e-05,1.27615e-05,2.69822e-06,4.39539e-05,2.98257e-05,1.17116e-05,3.68171e-05,2.54599e-05,3.01056e-05
50,7.62128e-05,5.56682e-05,2.20428e-05,4.86095e-06,5.11516e-07,3.62274e-08,6.70722e-05,4.35454e-05,1.53684e-05,2.74287e-06,2.98851e-07,5.19695e-05,3.44415e-05,1.23923e-05,2.63474e-06,4.26782e-05,2.91082e-05,1.14921e-05,3.61056e-05,2.50520e-05,2.96565e-05
51,7.35843e-05,5.38520e-05,2.13809e-05,4.72412e-06,4.97143e-07,3.51894e-08,6.50579e-05,4.23290e-05,1.49317e-05,2.66098e-06,2.90340e-07,5.04652e-05,3.33891e-05,1.20313e-05,2.57088e-06,4.14313e-05,2.83897e-05,1.12697e-05,3.53876e-05,2.46445e-05,2.92183e-05
52,7.10836e-05,5.21135e-05,2.07438e-05,4.59322e-06,4.83563e-07,3.42028e-08,6.31167e-05,4.11666e-05,1.45200e-05,2.58349e-06,2.82078e-07,4.90500e-05,3.23907e-05,1.16799e-05,2.50691e-06,4.02178e-05,2.76727e-05,1.10444e-05,3.46629e-05,2.42355e-05,2.87877e-05
