z_bin_centre,PDF_val,PDF_tot
0.0050000000000000001,0.019658699189633227,2080.1656745662335
0.014999999999999999,0.0025889104890115134,273.94298482404866
0.024999999999999998,0.0051681794221969789,546.86575802141272
0.034999999999999996,0.0051199841694837414,541.76602535832842
0.044999999999999991,0.0075716741991420063,801.18916394833104
0.054999999999999986,0.022255193173697896,2354.9110993661247
0.064999999999999988,0.0091746390722510836,970.805295433536
0.074999999999999997,0.032223400792907607,3409.6870601969545
0.084999999999999992,0.03658966599686455,3871.6990639267706
0.094999999999999987,0.035791149588329296,3787.2048454848468
0.10499999999999998,0.080383976510446709,8505.7504115199463
0.11499999999999999,0.098252186104413136,10396.457212859301
0.12499999999999999,0.15805266581554123,16724.185411848237
0.13499999999999998,0.23276848472180334,24630.165372001087
0.14499999999999999,0.24041638637148047,25439.420467704782
0.15499999999999997,0.30588838662073314,32367.274963566175
0.16499999999999998,0.44641815524855544,47237.292462408863
0.17499999999999999,0.52780386021109671,55849.039772359523
0.18499999999999997,0.64525052494401292,68276.541623475598
0.19499999999999998,0.80355624875964549,85027.504115556192
0.20499999999999996,1.0,105814.00399387481
0.21499999999999997,0.98581673635064759,104313.21607743604
0.22499999999999998,0.94068018307626167,99537.136648990432
0.23499999999999996,0.82792647419944365,87606.215247574612
0.24499999999999997,0.75641062311015295,80038.836694787053
0.25499999999999995,0.75368502925154701,79750.430695346848
0.26499999999999996,0.6142541555974026,64996.691673637761
0.27499999999999997,0.41282872134609633,43683.05996930207
0.28499999999999998,0.36258008583983159,38366.050651155412
0.29499999999999998,0.27217124999881342,28799.529734392341
0.30499999999999994,0.17804160492850432,18839.295094980636
0.31499999999999995,0.13550398306549996,14338.219005278757
0.32499999999999996,0.099067218010928104,10482.699002270412
0.33499999999999996,0.056194994103715784,5946.2173305263532
0.34499999999999997,0.046102020470520907,4878.2393781933979
0.35499999999999993,0.032433784212101885,3431.9485721558221
0.36499999999999994,0.027930751918524815,2955.4646950587112
0.37499999999999994,0.025846065874717879,2734.8757176933491
0.38499999999999995,0.022099509803528788,2338.4376186132708
0.39499999999999996,0.011971391887562575,1266.7409090027868
0.40499999999999992,0.0099300166591159058,1050.7348224269338
0.41499999999999992,0.0047145533743637637,498.86576958426321
0.42499999999999993,0.0045927248880408547,485.97460964592324
0.43499999999999994,0.0037461685480869871,396.39709370900459
0.44499999999999995,0.0035823024054469081,379.05776103722644
0.45499999999999996,0.0032481977924344384,343.70481418155299
0.46499999999999991,0.0020529098976064448,217.22661610439349
0.47499999999999992,0.0017731435181149867,187.62341530753244
0.48499999999999993,0.0011456063500039607,121.22119489472745
0.49499999999999994,0.00080072747477733582,84.728180214094294
0.50499999999999989,0.00081094898442504303,85.80975907678021
0.5149999999999999,0.0010322585698624061,109.22741243413213
0.52499999999999991,0.0013360132719741459,141.36891369654202
0.53499999999999992,0.00033553671540977552,35.504483344461619
0.54499999999999993,0.00029052517531785108,30.741632061404271
0.55499999999999994,0.00026104683786714185,27.622411144662134
0.56499999999999995,0.0002374253532154975,25.122927273391788
0.57499999999999996,0.00021798122562399584,23.065466278767222
0.58499999999999996,0.00019739641240400948,20.887304770494417
0.59499999999999986,0.00018163399989336727,19.219420790140219
0.60499999999999987,0.00016851562803512615,17.831313337939161
0.61499999999999988,0.00015693262201037339,16.605669092174896
0.62499999999999989,0.00014712077255592476,15.56743801481457
0.6349999999999999,0.00013636901725753818,14.429751736729926
0.64499999999999991,0.00012614138264783133,13.347524767290516
0.65499999999999992,0.00011848860516543822,12.537753740204336
0.66499999999999992,0.00011148137400048978,11.796290553730477
0.67499999999999993,0.00010428595542711959,11.034914504070281
0.68499999999999994,9.8709453731969334e-05,10.444842531427803
0.69499999999999995,9.3502880191058819e-05,9.8939141379754965
0.70499999999999985,8.8795610540016011e-05,9.3958190883198043
0.71499999999999986,8.4971778800827535e-05,8.9912041413974109
0.72499999999999987,8.2624305639636308e-05,8.7428086069436084
0.73499999999999988,8.0361772929776049e-05,8.5034009617461823
0.74499999999999988,7.880601056577943e-05,8.3387795167487244
0.75499999999999989,7.6055273997323056e-05,8.0477130665079848
0.7649999999999999,7.1493209615249245e-05,7.5649827677629116
0.77499999999999991,6.816232666532416e-05,7.2125287059964105
0.78499999999999992,6.4672268511340285e-05,6.8432316785519047
0.79499999999999993,6.2265970901809878e-05,6.5886116936866035
