.084,.0001746371788397798,16531962874275368e-22
.08475,.00018016668190032174,17183807671422367e-22
.0855,.0001858608095772718,17860349622030066e-22
.08625000000000001,.00019172411410089914,18562483468159627e-22
.08700000000000001,.00019776126244354294,1929113474911976e-21
.08775000000000001,.0002039770388727788,20047260799854884e-22
.0885,.00021037634755155502,20831851779434182e-22
.08925,.00021696421518587521,21645931730471498e-22
.09,.00022374579372062055,22490559670323505e-22
.09075,.00023072636308409672,2336683071493276e-21
.0915,.00023791133398188833,24275877236207387e-22
.09225,.00024530625074060833,2521887005384509e-21
.093,.00025291679420212247,2619701966253578e-21
.09375,.0002607487846688273,27211577495495527e-22
.0945,.0002688081849005595,28263837225308154e-22
.09525,.00027710110316371534,29355136103075485e-22
.096,.0002856337963331484,30486856336898613e-22
.09675,.0002944126730474137,31660426510735687e-22
.0975,.0003034442969179215,3287732304470828e-21
.09825,.000312735389792567,3413907169795299e-21
.099,.0003222928350743927,35447249115136094e-22
.09975,.00033212368109581666,3680348441778161e-21
.1005,.0003422351445489964,3820946084158043e-21
.10125,.0003526346139728563,3966691742088376e-21
.10200000000000001,.000363329653297311,41177650721604925e-22
.10275000000000001,.00037432800544521546,42743516623782336e-22
.10350000000000001,.00038563759599255835,4436643215508531e-21
.10425000000000001,.0003972665368874174,4604837737657333e-21
.10500000000000001,.0004092231302281789,4779139732204656e-21
.10574999999999998,.0004215158721015113,4959760399235441e-21
.10649999999999998,.0004341534564805853,5146917840606215e-21
.10724999999999998,.0004471447791840264,5340837270790137e-21
.10799999999999998,.00046049894189605014,5541751233646594e-21
.10874999999999999,.00047422525624825443,5749899825263983e-21
.10949999999999999,.0004883332479635014,5965530923028245e-21
.11024999999999999,.0005028326610623447,6188900421072545e-21
.11099999999999999,.0005177334621323935,6420272472266507e-21
.11174999999999999,.0005330458446610576,6659919736907432e-21
.11249999999999999,.0005487802334320493,69081236382787886e-22
.11324999999999999,.0005649472889860344,71651746252448054e-22
.11399999999999999,.0005815579121458022,7431372442053741e-21
.11474999999999999,.0005986232486062991,7707026405525267e-21
.11549999999999999,.000616154693589882,7992455689802076e-21
.11624999999999999,.0006341638965671082,8287989618848466e-21
.11699999999999999,.0006526627660433548,8593967966882706e-21
.11775,.0006716634744115795,8910741266933829e-21
.1185,.0006911784628714703,9238671127717328e-21
.11925,.0007112204464152713,957813055902789e-20
.12,.0007318024188804734,99295043058511e-19
.12075,.0007529376580696107,10293189191400274e-21
.1215,.0007746397309373636,10669594469288685e-21
.12225,.0007969224988451184,11059142185051006e-21
.123,.0008198001228831417,11462267547232205e-21
.12375,.0008432870692604958,11879419308266285e-21
.1245,.0008673981147628034,1231106015537149e-20
.12525,.0008921483522779429,12757667111692718e-21
.126,.0009175531963897136,13219731947926126e-21
.12675,.0009436283890395075,13697761604665453e-21
.1275,.000970390005256007,1419227862571401e-20
.12825,.0009978544589528597,14703821602610498e-21
.129,.00102603850879429,15232945630621388e-21
.12974999999999998,.0010549592641285546,15780222776457046e-21
.1305,.0010846341909891727,1634624255797421e-20
.13124999999999998,.001115081118163712,16931612436130023e-21
.132,.0011463182433300576,1753695831946042e-20
.13274999999999998,.001178364139259865,18162925081357064e-21
.1335,.0012112377600890453,18810177090425326e-21
.13424999999999998,.0012449584476549344,19479398754206664e-21
.135,.0012795459378999261,2017129507655824e-20
.13574999999999998,.0013150203673411463,20886592228982173e-21
.1365,.00135140227960588,21626038136207218e-21
.13724999999999998,.0013887126320322428,22390403076325546e-21
.138,.001426972802334764,23180480295796795e-21
.13874999999999998,.0014662045953342776,23997086639632684e-21
.1395,.0015064302497516913,2484106319708388e-20
.14024999999999999,.0015476724450650087,2571327596315292e-20
.14100000000000001,.001589954308429025,2661461651626504e-20
.14175,.0016332994216570343,2754600271243095e-20
.14250000000000002,.0016777318282638852,2850837939624379e-20
.14325,.0017232760405695902,29502719129054445e-21
.14400000000000002,.0017699570468628165,3053002293467865e-20
.14475,.001817800318623295,31591321062989464e-21
.14550000000000002,.0018668318178024167,3268767377175995e-20
.14625,.0019170780041609956,3382017212711973e-20
.14700000000000002,.001968565842663316,3498993882300145e-20
.14775,.00202132281092636,361981290199504e-19
.14850000000000002,.0020753769067232766,3744593120368475e-20
.14925,.0021307566555398443,3873456806379099e-20
.15000000000000002,.002187491118182889,4006529739295121e-20
.15075,.0022456098984393377,41439413007098154e-21
.15150000000000002,.002305143150784747,4285824568690588e-20
.15225,.0023661215881398655,4432316414102254e-20
.153,.002428576489673989,4583557599146309e-20
.15375,.0024925397086535436,4739692878157982e-20
.1545,.002558043680334531,4900871100703949e-20
.15525,.0026251214298972235,50672453170234945e-21
.156,.0026938065804214973,5238972885856964e-20
.15675,.0027641333609012162,5416215584705729e-20
.1575,.0028361366142959084,5599139722568201e-20
.15825,.002909851805617919,5787916255197189e-20
.159,.002985315030053262,59827209029243745e-21
.15975,.0030625630211142613,6183734271098128e-20
.1605,.0031416331588219994,639114197318154e-19
.16125,.0032225634779165777,6605134756557853e-20
.162,.003305392676093019,6825908631091013e-20
.16275,.0033901601222608166,7053665000489979e-20
.1635,.0034769058648247645,7288610796525188e-20
.16425,.003565670639984862,753095861614671e-19
.165,.0036564958800529056,7780926861553791e-20
.16575,.0037494237217834004,8038739883265985e-20
.1665,.0038444970147163042,8304628126246761e-20
.16725,.003941759329528959,8578828279130547e-20
.168,.004041254966394727,886158342660497e-19
.16875,.004143028963345555,9153143205000406e-20
.1695,.004247127104635774,9453763961139359e-20
.17025,.004353595929104199,9763708914498477e-20
.171,.004462482738531738,.00010083248322736727
.17175,.004573835605991516,.00010412659650643507
.17250000000000001,.004687703384188442,.00010752227742560753
.17325000000000002,.004804135713785116,.00011102244998333776
.17400000000000002,.004923183031710889,.00011463011552845489
.17475000000000002,.005044896579450835,.00011834835459189515
.17550000000000002,.005169328411311339,.00012218032875538007
.17625,.005296531402658785,.00012612928255759505
.177,.005426559258127932,.0001301985454384381
.17775,.005559466519796493,.0001343915337219003
.1785,.005695308575322191,.00013871175263814942
.17925,.005834141666038575,.00014316279838538342
.18,.005976022895005948,.00014774836023203415
.18075,.00612101023501348,.0001524722226598931
.1815,.006269162536528544,.00015733826754873865
.18225,.0064205395355892945,.00016235047640304303
.183,.006575201861636534,.00016751293262134455
.18375,.006733211045280614,.00017282982380887013
.1845,.006894629525999032,.0001783054441339835
.18525,.007059520659760725,.00018394419672905502
.186,.007227948726572442,.00018975059613633645
.18675,.00739997893794287,.00019572927079942613
.1875,.0075756774442599425,.00020188496560091614
.18825,.007755111342076739,.0002082225444468039
.189,.007938348681301386,.00021474699289826012
.18975,.008125458472286186,.00022146342085134317
.1905,.00831651069281107,.0002283770652652352
.19125,.00851157629495664,.00023549329293959885
.192,.008710727211861752,.00024281760334162798
.19275,.008914036364360766,.000250355631483384
.1935,.009121577667495096,.0002581131508499921
.19425,.009333426036894136,.00026609607637927395
.195,.009549657395020316,.00027431046749340217
.19575,.009770348677272899,.00028276253118314157
.1965,.009995577837945144,.0002914586251452474
.19725,.010225423856029514,.00030040526097358677
.198,.010459966740865353,.0003096091074045516
.19875,.010699287537623565,.00031907699361730644
.1995,.010943468332622476,.00032881591258944476
.20025,.011192592258469409,.0003388330245085715
.201,.011446743499022104,.0003491356602403885
.20175,.011706007294164319,.000359731324853792
.2025,.011970469944389522,.00037062770120352255
.20325000000000001,.012240218815186884,.00038183265357088445
.20400000000000001,.01251534234122369,.0003933542313630616
.20475000000000002,.012795930030318009,.0004052006728715245
.20550000000000002,.013082072467195576,.00041738040909002885
.20625000000000002,.013373861317024668,.00042990206759270413
.20700000000000002,.013671389328722975,.0004427744764727048
.20775000000000002,.013974750338030242,.0004560066683419072
.20850000000000002,.014284039270340079,.00046960788439209025
.20925000000000002,.014599352143284935,.00048358757851808083
.21000000000000002,.014920786069067856,.0004979554215032757
.21075000000000002,.01524843925653462,.0005127213052679868
.21149999999999997,.01558241101297945,.0005278953471810151
.21225,.01592280174567849,.0005434878944348546
.21299999999999997,.016269712963143865,.0005595095284849148
.21375,.016623247276092358,.0005759710695531508
.21449999999999997,.016983508398121638,.0005928835811964326
.21525,.0173506011460879,.000610258374940026
.21599999999999997,.017724631440177767,.000628107014976498
.21675,.018105706303668496,.0006464413229303632
.21749999999999997,.018493933862369062,.0006652733826887602
.21825,.018889423343736098,.000684615545298456
.21899999999999997,.01929228507565748,.0007044804339294022
.21975,.019702630484897395,.000724880948905127
.22049999999999997,.02012057209519541,.0007458302728001294
.22125,.020546223525013882,.000767341875604542
.22199999999999998,.02097969948492571,.0007894295199561683
.22275,.021421115774637022,.0008121072664401159
.22349999999999998,.02187058927963681,.0008353894789561145
.22425,.022328237967468044,.0008592908301536604
.22499999999999998,.022794180883612347,.0008838263069350515
.22575,.023268538146982626,.0009090112160263954
.22649999999999998,.023751430945016028,.0009348611896166115
.22725,.024242981528361504,.0009613921910644602
.22799999999999998,.0247433132051543,.0009886205206735478
.22875,.025252550334871948,.0010165628215353193
.22949999999999998,.025770818321763905,.0010452360854398923
.23025,.026298243607849582,.001074657658854723
.23099999999999998,.02683495366547702,.0011048452489708835
.23175,.02738107698943693,.0011358169298168622
.23249999999999998,.027936743088624476,.0011675911484396394
.23325,.028502082477243656,.0012001867311528666
.23399999999999999,.029077226665546747,.0012336228898518298
.23475000000000001,.02966230815010376,.0012679192283949748
.2355,.0302574604035944,.0013030957490515963
.23625000000000002,.030862817864117695,.0013391728590153966
.237,.03147851592401213,.001376171376983456
.23775000000000002,.032104690918181134,.001414112539800237
.2385,.03274148011191721,.0014530180091660767
.23925000000000002,.03338902168821967,.0014929098784097574
.24,.034047454734599344,.0015338106793244659
.24075000000000002,.034716919229365775,.0015757433890667108
.2415,.035397556027389594,.0016187314371174037
.24225000000000002,.036089506845336745,.0016627987123045583
.243,.036792914246367096,.0017079695698867978
.24375000000000002,.037507921624293755,.0017542688386969758
.2445,.03823467318719699,.001801721828345029
.24525000000000002,.03897331394048819,.0018503543364793017
.246,.03972398966941863,.0019001926561053213
.24675000000000002,.04048684692102866,.0019512635829612341
.2475,.04126203298553201,.002003594422948721
.24825000000000003,.04204969587713155,.002057212999618537
.249,.042849984314261125,.002112147661709404
.24975000000000003,.04366304769925031,.0021684272907392744
.2505,.044489036097406606,.0022260813086476122
.25125000000000003,.045328100215512986,.002285139685487614
.252,.04618039137973479,.002345632947166862
.25275000000000003,.04704606151293449,.0024075921832352855
.2535,.04792526311138909,.0024710490547187867
.25425000000000003,.04881814922090842,.002536035801997273
.255,.04972487341234964,.0026025852527254076
.25575000000000003,.05064558975652668,.0026707308297946146
.2565,.05158045279851012,.002740506559334596
.25725000000000003,.05252961753131695,.0028119470787528137
.258,.053493239368985555,.0028850876448099634
.25875,.05447147411903624,.002959964141729861
.25949999999999995,.05546447795431309,.0030366130893416635
.26025,.056472407384207085,.003115071651252627
.261,.057495419225257784,.0031953776430492828
.26175,.05853367057113312,.0032775695405250736
.26249999999999996,.05958731876198606,.0033616864879322562
.26325,.06065652135318661,.003447768306255884
.264,.06174143608342913,.003535855501507582
.26475,.06284222084221472,.0036259892730368757
.26549999999999996,.06395903363670828,.003718211521857616
.26625,.06509203255797004,.0038125648589870088
.267,.0662413757465624,.003909092613794803
.26775,.06740722135753224,.004007838842359974
.26849999999999996,.06858972752477072,.004108848335832322
.26925,.06978905232474952,.004212166628796116
.27,.07100535373963704,.004317840007633089
.27075,.072238789619795,.004425915518881896
.27149999999999996,.07348951764565831,.004536440977591063
.27225,.07475769528899912,.004649464975662404
.273,.07604347977357859,.004765036890181817
.27375,.07734702803518918,.004883206891734328
.27449999999999997,.0786684966810901,.005004025952700173
.27525,.08000804194883923,.005127545855528504
.276,.08136581966452537,.005253819200985402
.27675,.08274198520040499,.005382899416372795
.27749999999999997,.0841366934319479,.00551484076371473
.27825,.08555009869429556,.005649698347907262
.279,.08698235473813729,.005787528124828481
.27975,.0884336146850104,.005928386909404831
.28049999999999997,.08990403098202907,.0060723323836299236
.28125,.09139375535604728,.006219423104531875
.28200000000000003,.09290293876726288,.0063697185120853
.28275,.09443173136226907,.0065232789370638315
.2835,.09598028242656007,.00668016560882917
.28425,.09754874033649792,.0068404406630522465
.28500000000000003,.09913725251074748,.007004167149362441
.28575,.10074596536118882,.0071714090389203644
.2865,.10237502424331436,.0073422312319100114
.28725,.1040245734061183,.007516699564945393
.28800000000000003,.10569475594148867,.007694880818387499
.28875,.1073857137331104,.00787684272356667
.2895,.1090975874048895,.008062653969905905
.29025,.11083051626890733,.008252384211940045
.29100000000000004,.11258463827291502,.008446104076226134
.29175,.1143600899473805,.0086438851681401
.2925,.11615700635209694,.008845800078554652
.29325,.11797552102236426,.009051922390393301
.29400000000000004,.1198157659147562,.009262326685055403
.29475,.12167787135248362,.009477088548707088
.2955,.12356196597036799,.00969628457843274
.29625,.1254681766594357,.009919992388241665
.29700000000000004,.12739662851114722,.010148290614924506
.29775,.12934744476127444,.010381258923754069
.2985,.1313207467334403,.01061897801402497
.29925,.13331665378233357,.010861529624426387
.30000000000000004,.13533528323661287,.011108996538242346
.30075,.13737675034151692,.011361462588373863
.3015,.13944116820119407,.011619012662177144
.30225,.14152864772076668,.011881732706111866
.30300000000000005,.1436392975481458,.012149709730193739
.30375,.14577322401561393,.012423031812245428
.3045,.14793053108119078,.012701788101939908
.30524999999999997,.150111320269798,.012986068824629788
.306,.152315690614242,.013275965284957057
.30674999999999997,.15454373859602993,.013571569870236482
.3075,.1567955580860398,.013872976053607154
.30824999999999997,.1590712402850573,.01418027839694511
.309,.1613708736642048,.014493572553531526
.30974999999999997,.1636945439052737,.014812955270469398
.3105,.16604233384098555,.015138524390842994
.31124999999999997,.1684143233951958,.015470378855613066
.312,.17081058952306494,.01580861870524186
.31275,.17323120615121068,.016153345081040986
.3135,.17567624411786878,.01650466022623595
.31425,.1781457711130745,.016862667486740618
.315,.18063985161889407,.01722747131163514
.31575,.18315854684971877,.017599177253340408
.3165,.18570191469265054,.017977891967483065
.31725,.18827000964799367,.018363723212443492
.318,.19086288276988025,.018756779848581068
.31875,.19348058160704673,.019157171837129155
.3195,.19612315014378753,.01956501023875384
.32025,.1987906287411045,.019980407211768997
.321,.2014830540780794,.02040347601000179
.32175,.20420045909348705,.02083433098030083
.3225,.20694287292767768,.021273087559681613
.32325,.20971032086474703,.021719862272100942
.324,.21250282427502215,.022174772724855234
.32475,.215320400557882,.022637937604594482
.3255,.21816306308494204,.023109476672946553
.32625,.22103082114362116,.023589510761743933
.327,.2239236798811215,.024078161767847314
.32775,.2268416402488387,.024575552647558337
.3285,.22978469894723436,.025081807410615997
.32925,.23275284837118848,.02559705111376894
.33,.23574607655586366,.02612140985391828
.33075,.23876436712309856,.026655010760823276
.3315,.24180769922836362,.027197981989364482
.33225,.24487604750829672,.027750452711356732
.333,.2479693820288508,.028312553106907022
.33375,.25108766823407236,.02888441435530932
.3345,.25423086689554325,.029466168625471606
.33525,.2573989340625037,.03005794906586749
.336,.26059182101268935,.03065988979400758
.33675,.2638094742039017,.03127212588542307
.3375,.2670518352263435,.031894793362157156
.33825,.27031884075573775,.03252802918075658
.339,.2736104225072641,.033171971219759115
.33975,.2769265071903301,.0338267582666697
.3405,.28026701646421,.03449253000442095
.34125,.283631866894571,.03516942699731085
.342,.2870209699109176,.03585759067641392
.34275,.29043423176497357,.036557163324458596
.3435,.2938715534900348,.037268288060167395
.34425,.2973328308613086,.037991108822052526
.34500000000000003,.30081795435727576,.03872577035166443
.34575,.30432680912208954,.039472418176285586
.34650000000000003,.3078592749290463,.04023119859106711
.34725,.31141522614514433,.041002258640601655
.34800000000000003,.31499453169676356,.04178574609992937
.34875,.3185970550364828,.042581809454971246
.34950000000000003,.32222265411106676,.043390597882387034
.35025,.3258711813306398,.04421226122885172
.35100000000000003,.32954248353907745,.04504694998974877
.35175,.3332364019856321,.045894815287273905
.3525,.33695277229782516,.04675600884794796
.35324999999999995,.34069142445562056,.04763068297953367
.354,.34445218276690903,.04851899054735402
.35475,.3482348658443215,.04942108495000827
.3555,.3520392865833991,.050337120094483406
.35624999999999996,.35586525214213827,.05126725037065775
.357,.3597125639219338,.05221163062519407
.35775,.3635810175499419,.05317041613481989
.3585,.36747040286288557,.05414376257899282
.35924999999999996,.37138050389232347,.055131826011949304
.36,.37531109885139957,.05613476283413375
.36075,.37926196012309804,.05715272976300771
.3615,.38323285425002207,.05818588380323697
.36224999999999996,.3872235419257161,.05923438221625625
.363,.39123377798754955,.060298382489209344
.36375,.39526331141118165,.0613780423032646
.3645,.3993118853066272,.062473519501305884
.36524999999999996,.4033792369159396,.06358497205499808
.366,.4074650976125277,.0647125580312269
.36675,.41156919290212485,.06585643555791393
.3675,.4156912424254272,.06701676278920736
.36824999999999997,.41983095996241654,.0681936978700487
.369,.4239880534383815,.06938739890011714
.36975,.42816222493165473,.0705980238971519
.3705,.4323531706830792,.07182573075965545
.37124999999999997,.43656058110721896,.07307067722897864
.372,.4407841408053246,.07433302085078974
.37275,.4450235285800682,.07561291893592985
.3735,.4492784174520617,.07691052852065829
.37424999999999997,.4535484746781678,.07822600632628994
.375,.4578333617716143,.07955950871822776
.37575000000000003,.4621327345239236,.08091119166439449
.3765,.46644624302866683,.08228121069306774
.37725,.47077353170705327,.08366972085012195
.378,.4751142393353592,.08507687665568209
.37875000000000003,.47946799907420834,.08650283206019302
.3795,.48383443849971014,.08794774039991148
.38025,.488213179636462,.0894117543518246
.381,.4926038389924209,.09089502588800069
.38175000000000003,.4970060275956488,.09239770622937898
.3825,.5014193510329406,.0939199457990045
.38325,.5058434094903336,.09546189417471523
.384,.5102777977955039,.09702370004128712
.38475000000000004,.5147221054620505,.09860551114204594
.3855,.5191759167356722,.10020747422995281
.38625,.5236388106422345,.10182973501817251
.387,.5281103610377285,.10347243813013059
.38775000000000004,.5325901366601199,.10513572704907054
.3885,.5370777011830892,.1068197440671189
.38925,.5415726132716598,.10852463023386796
.39,.5460744266397095,.11025052530448537
.39075000000000004,.5505826901093629,.1119975676873607
.3915,.5550969476722627,.11376589439130066
.39225,.5596167385527115,.11555564097228224
.393,.5641415972726802,.11736694147977567
.39375000000000004,.5686710537186723,.11919992840264752
.3945,.5732046332104439,.12105473261465809
.39525,.5777418565715647,.12293148331956309
.396,.5822822402018135,.124830307995833
.39675000000000005,.5868252961513966,.1267513323410022
.3975,.5913705321969813,.12869468021566244
.39825,.5959174519195318,.13066047358711355
.399,.6004655547839324,.1326488324726844
.39975000000000005,.6050143362203887,.13465987488273956
.4005,.6095632877075908,.13669371676338526
.40125,.6141118968576262,.13875047193889128
.402,.6186596475026227,.1408302520538416
.40275000000000005,.6232060197831072,.14293316651503063
.4035,.6277504902380655,.14505932243312172
.40425,.6322925318966826,.14720882456408313
.405,.6368316143717434,.1493817752504182
.40575000000000006,.6413672039546773,.15157827436220633
.40650000000000003,.6458987637122257,.15379841923797308
.40725,.6504257535847109,.156042304625407
.40800000000000003,.6549476304858834,.15831002262193897
.40875000000000006,.659463848404326,.16060166261520414
.40950000000000003,.6639738585063923,.16291731122340541
.41025,.6684771092406544,.16525705223559595
.41100000000000003,.6729730464438342,.16762096655189992
.41175000000000006,.6774611134481916,.17000913212369176
.41250000000000003,.6819407511903484,.17242162389375304
.41325,.6864113983215141,.17485851373642808
.41400000000000003,.69087249131909,.17731987039779662
.41475000000000006,.6953234645996195,.17980575943588498
.41550000000000004,.6997637506330591,.18231624316093822
.41625,.7041927800583387,.1848513805757725
.41700000000000004,.708609981800177,.18741122731622917
.41775000000000007,.7130147831871247,.18999583559175232
.41850000000000004,.7174066100708016,.19260525412611357
.41925,.7217848869462964,.1952395280983038
.42000000000000004,.7261490370736912,.19789869908361496
.42075000000000007,.7304984826006816,.20058280499493508
.42150000000000004,.7348326446862545,.20329188002427911
.42224999999999996,.7391509436253907,.20602595458457884
.42299999999999993,.7434527989747522,.20878505525175542
.42374999999999996,.7477376296793221,.2115692047070955
.4245,.7520048541999544,.21437842167995866
.42524999999999996,.7562538906418039,.21721272089083757
.42599999999999993,.7604841568835893,.22007211299479576
.42674999999999996,.7646950707076551,.22295660452530597
.4275,.7688860499307919,.22586619783851455
.42824999999999996,.7730565125357751,.22880089105795698
.42899999999999994,.7772058768035821,.23176067801974842
.42974999999999997,.7813335614462456,.23474554821827343
.4305,.7854389857403006,.23775548675240085
.43124999999999997,.7895215696607878,.24079047427224856
.43199999999999994,.7935807340157665,.24385048692652453
.43274999999999997,.7976159005812951,.24693549631046635
.4335,.8016264922368358,.2500454694144068
.43424999999999997,.8056119331010428,.2531803685729916
.43499999999999994,.8095716486678867,.25634015141507355
.43574999999999997,.8135050659430703,.25952477081430764
.4365,.817411613580694,.2627341748404746
.43724999999999997,.8212907220201245,.26596830671155774
.43799999999999994,.8251418236230208,.2692271047465995
.43875,.8289643528104726,.27251050231936125
.4395,.832757746200204,.27581842781281346
.44025,.8365214427437992,.2791508045744826
.44099999999999995,.8402548838639019,.2825075508726796
.44175,.8439575135913406,.28588857985363414
.4425,.8476287787021359,.2892937994995619
.44325,.8512681288543407,.29272311258769
.44399999999999995,.8548750167246693,.2961764166502667
.44475,.8584488981448636,.29965360393557794
.4455,.8619892322377526,.3031545613699984
.44625,.8654954815529576,.3066791705211017
.44699999999999995,.8689671122021956,.3102273075618552
.44775,.872403593994131,.3137988432359219
.4485,.8758044005687318,.31739364282409627
.44925,.8791690095310806,.3210115661118982
.44999999999999996,.8824969025845952,.32465246735834974
.45075,.8857875656636078,.32831619526595673
.4515,.889040489065258,.33200259295192114
.45225,.8922551675806529,.3357114979206077
.45299999999999996,.8954311006252469,.33944274203728886
.45375,.8985677923683921,.3431961515031888
.4545,.9016647518620144,.3469715468318513
.45525,.9047214931683691,.35076874282685516
.45599999999999996,.9077375354868294,.354587548560899
.45675,.9107124032796596,.3584277673562748
.4575,.9136456263967291,.36228919676675597
.45825,.9165367401991207,.36617162856091945
.45899999999999996,.9193852856815897,.3700748487069247
.45975,.9221908095938252,.3739986373587668
.4605,.9249528645604701,.3779427688440279
.46125,.9276710091998581,.3819070116531456
.46199999999999997,.9303448082414206,.385891128430219
.46275,.93297383264172,.38989487596536926
.4635,.9355576596990669,.3939180051886753
.46425,.9380958731666798,.3979602611657047
